station,valid,tmpc,dwpc,relh,sped,p01m,gust_mph
LGA,2016-03-26 01:51,13.30,2.80,48.95,17.25,0.00,null
JFK,2016-03-26 01:51,14.40,2.80,45.58,14.95,0.00,23.00
NYC,2016-03-26 02:51,11.10,0.00,46.28,3.45,0.00,null
LGA,2016-03-26 02:51,11.70,1.70,50.28,14.95,0.00,null
JFK,2016-03-26 02:51,12.80,1.70,46.77,18.40,0.00,null
JFK,2016-03-26 03:51,10.00,2.20,58.34,16.10,0.00,null
LGA,2016-03-26 03:51,8.90,1.70,60.62,14.95,0.00,null
NYC,2016-03-26 03:51,8.90,1.10,58.07,8.05,0.00,null
NYC,2016-03-26 04:51,6.70,0.00,62.30,6.90,0.00,null
LGA,2016-03-26 04:51,7.20,0.60,62.87,14.95,0.00,null
JFK,2016-03-26 04:51,7.80,0.60,60.35,16.10,0.00,20.70
NYC,2016-03-26 05:51,6.10,-1.10,59.93,6.90,0.00,null
LGA,2016-03-26 05:51,5.60,-0.60,64.35,14.95,0.00,null
JFK,2016-03-26 05:51,6.10,-0.60,62.16,11.50,0.00,null
LGA,2016-03-26 06:51,5.00,-1.70,61.89,13.80,0.00,null
JFK,2016-03-26 06:51,5.00,-1.70,61.89,11.50,0.00,null
NYC,2016-03-26 06:51,4.40,-1.70,64.54,12.65,0.00,17.25
NYC,2016-03-26 07:27,5.00,-2.20,59.65,9.20,0.00,null
NYC,2016-03-26 07:51,5.00,-2.20,59.65,9.20,0.00,null
LGA,2016-03-26 07:51,4.40,-2.20,62.21,11.50,0.00,null
JFK,2016-03-26 07:51,3.90,-3.30,59.37,11.50,0.00,null
NYC,2016-03-26 08:42,4.40,-2.80,59.50,11.50,0.00,19.55
LGA,2016-03-26 08:51,4.40,-2.80,59.50,12.65,0.00,18.40
JFK,2016-03-26 08:51,3.90,-3.90,56.77,17.25,0.00,24.15
NYC,2016-03-26 08:51,4.40,-3.30,57.33,8.05,0.00,19.55
NYC,2016-03-26 09:51,3.90,-3.90,56.77,9.20,0.00,19.55
LGA,2016-03-26 09:51,3.90,-3.30,59.37,13.80,0.00,20.70
JFK,2016-03-26 09:51,3.30,-3.90,59.22,16.10,0.00,null
LGA,2016-03-26 10:51,3.90,-3.30,59.37,11.50,0.00,20.70
NYC,2016-03-26 10:51,3.30,-3.90,59.22,10.35,0.00,16.10
JFK,2016-03-26 10:51,3.30,-3.90,59.22,16.10,0.00,null
JFK,2016-03-26 11:51,3.90,-3.30,59.37,12.65,0.00,18.40
NYC,2016-03-26 11:51,3.90,-3.90,56.77,6.90,0.00,null
LGA,2016-03-26 11:51,4.40,-3.30,57.33,9.20,0.00,null
NYC,2016-03-26 12:51,5.00,-3.30,54.97,9.20,0.00,null
JFK,2016-03-26 12:51,5.60,-2.80,54.73,13.80,0.00,null
LGA,2016-03-26 12:51,5.60,-2.80,54.73,11.50,0.00,null
LGA,2016-03-26 13:51,7.20,-2.20,51.24,9.20,0.00,null
NYC,2016-03-26 13:51,6.10,-3.30,null,null,0.00,null
JFK,2016-03-26 13:51,7.80,-2.20,49.19,11.50,0.00,null
NYC,2016-03-26 14:51,7.20,-2.80,49.02,4.60,0.00,null
LGA,2016-03-26 14:51,7.80,-1.10,53.33,5.75,0.00,null
JFK,2016-03-26 14:51,8.30,-2.20,47.54,6.90,0.00,null
JFK,2016-03-26 15:51,10.00,-1.10,45.97,6.90,0.00,null
NYC,2016-03-26 15:51,9.40,-1.70,45.79,5.75,0.00,null
LGA,2016-03-26 15:51,8.30,-1.10,51.55,10.35,0.00,null
NYC,2016-03-26 16:51,10.00,-1.70,43.99,8.05,0.00,null
LGA,2016-03-26 16:51,9.40,-0.60,49.64,6.90,0.00,null
JFK,2016-03-26 16:51,10.00,-0.60,47.68,4.60,0.00,null
LGA,2016-03-26 17:51,10.00,0.00,49.81,9.20,0.00,null
JFK,2016-03-26 17:51,10.60,0.60,49.97,11.50,0.00,null
NYC,2016-03-26 17:51,12.20,-1.10,39.72,6.90,0.00,null
LGA,2016-03-26 18:51,10.00,0.00,49.81,11.50,0.00,null
NYC,2016-03-26 18:51,12.20,-0.60,41.20,6.90,0.00,null
JFK,2016-03-26 18:51,10.60,1.10,51.81,14.95,0.00,null
JFK,2016-03-26 19:51,8.90,1.70,60.62,16.10,0.00,null
NYC,2016-03-26 19:51,11.70,0.00,44.48,4.60,0.00,null
LGA,2016-03-26 19:51,10.60,0.00,47.85,9.20,0.00,null
NYC,2016-03-26 20:51,9.40,1.10,56.14,4.60,0.00,null
JFK,2016-03-26 20:51,8.30,1.70,63.13,14.95,0.00,null
LGA,2016-03-26 20:51,9.40,1.10,56.14,12.65,0.00,16.10
JFK,2016-03-26 21:51,7.20,2.20,70.52,12.65,0.00,null
NYC,2016-03-26 21:51,8.30,1.10,60.47,5.75,0.00,18.40
LGA,2016-03-26 21:51,8.90,1.10,58.07,11.50,0.00,null
JFK,2016-03-26 22:51,6.70,2.20,72.98,10.35,0.00,null
LGA,2016-03-26 22:51,7.80,1.70,65.32,11.50,0.00,null
NYC,2016-03-26 22:51,7.20,1.10,65.18,0.00,0.00,null
JFK,2016-03-26 23:51,6.70,3.30,78.91,12.65,0.00,null
NYC,2016-03-26 23:51,6.70,1.10,67.45,6.90,0.00,18.40
LGA,2016-03-26 23:51,7.20,1.70,68.05,10.35,0.00,null
JFK,2016-03-27 00:04,7.00,3.00,75.68,11.50,0.00,null
LGA,2016-03-27 00:46,7.00,2.00,70.48,14.95,0.00,null
JFK,2016-03-27 00:47,6.00,3.00,81.07,9.20,0.00,null
NYC,2016-03-27 00:49,7.00,2.00,null,null,0.00,null
JFK,2016-03-27 00:51,6.10,3.30,82.24,10.35,0.00,null
NYC,2016-03-27 00:51,6.70,1.70,null,null,0.00,null
LGA,2016-03-27 00:51,6.70,1.70,70.42,9.20,0.00,null
NYC,2016-03-27 01:41,6.10,1.10,70.30,4.60,0.00,null
LGA,2016-03-27 01:42,7.00,2.00,70.48,9.20,0.00,null
LGA,2016-03-27 01:51,6.70,1.70,70.42,5.75,0.00,null
JFK,2016-03-27 01:51,6.10,3.30,82.24,6.90,0.00,null
NYC,2016-03-27 01:51,6.10,1.10,70.30,0.00,0.00,null
LGA,2016-03-27 02:51,6.70,1.70,70.42,5.75,0.00,null
JFK,2016-03-27 02:51,5.60,2.80,82.17,0.00,0.00,null
NYC,2016-03-27 02:51,6.10,1.70,73.39,6.90,0.00,null
JFK,2016-03-27 03:51,5.00,3.30,88.76,4.60,0.00,null
NYC,2016-03-27 03:51,6.70,1.70,70.42,3.45,0.00,null
LGA,2016-03-27 03:51,6.70,2.20,72.98,6.90,0.00,null
JFK,2016-03-27 04:51,5.00,2.80,85.67,4.60,0.00,null
NYC,2016-03-27 04:51,6.10,1.70,73.39,3.45,0.00,null
LGA,2016-03-27 04:51,6.10,2.20,76.06,5.75,0.00,null
LGA,2016-03-27 05:51,6.10,1.70,73.39,3.45,0.00,null
JFK,2016-03-27 05:51,4.40,2.20,85.61,4.60,0.00,null
NYC,2016-03-27 05:51,6.10,1.70,73.39,5.75,0.00,null
JFK,2016-03-27 06:27,5.00,3.00,86.89,3.45,0.00,null
JFK,2016-03-27 06:51,5.00,2.80,85.67,4.60,0.00,null
LGA,2016-03-27 06:51,6.10,1.70,73.39,5.75,0.00,null
NYC,2016-03-27 06:51,6.10,1.70,73.39,5.75,0.00,null
LGA,2016-03-27 07:43,6.00,2.00,75.50,4.60,0.00,null
LGA,2016-03-27 07:51,6.10,1.70,73.39,3.45,0.00,null
JFK,2016-03-27 07:51,5.60,3.30,85.13,3.45,0.00,null
NYC,2016-03-27 07:51,6.10,1.10,70.30,5.75,0.00,null
LGA,2016-03-27 08:51,6.10,1.70,73.39,5.75,0.00,null
JFK,2016-03-27 08:51,6.10,2.80,79.38,4.60,0.00,null
NYC,2016-03-27 08:51,6.10,1.10,70.30,6.90,0.00,null
JFK,2016-03-27 09:51,6.10,2.80,79.38,10.35,0.00,null
NYC,2016-03-27 09:51,6.10,1.10,70.30,9.20,0.00,null
LGA,2016-03-27 09:51,6.10,1.70,73.39,9.20,0.00,null
NYC,2016-03-27 10:51,6.10,1.70,73.39,4.60,0.00,null
LGA,2016-03-27 10:51,6.10,1.70,73.39,8.05,0.00,null
JFK,2016-03-27 10:51,6.10,2.20,76.06,6.90,0.00,null
NYC,2016-03-27 11:51,6.10,1.70,73.39,5.75,0.00,null
LGA,2016-03-27 11:51,6.10,1.70,73.39,8.05,0.00,null
JFK,2016-03-27 11:51,6.10,2.20,76.06,10.35,0.00,null
LGA,2016-03-27 12:51,6.70,1.10,67.45,8.05,0.00,null
NYC,2016-03-27 12:51,6.10,1.10,70.30,4.60,0.00,null
JFK,2016-03-27 12:51,6.70,2.20,72.98,11.50,0.00,null
JFK,2016-03-27 13:09,7.00,2.00,70.48,10.35,0.00,null
LGA,2016-03-27 13:51,7.20,1.70,68.05,6.90,0.00,null
JFK,2016-03-27 13:51,7.80,1.70,65.32,8.05,0.00,null
NYC,2016-03-27 13:51,7.80,1.10,62.56,5.75,0.00,null
LGA,2016-03-27 14:51,8.90,2.20,62.82,3.45,0.00,null
NYC,2016-03-27 14:51,8.30,1.10,null,null,0.00,null
JFK,2016-03-27 14:51,8.90,2.20,62.82,11.50,0.00,20.70
LGA,2016-03-27 15:15,9.00,2.00,61.52,6.90,0.00,null
NYC,2016-03-27 15:51,10.60,1.10,51.81,0.00,0.00,null
JFK,2016-03-27 15:51,8.90,2.20,62.82,12.65,0.00,null
LGA,2016-03-27 15:51,9.40,1.70,58.61,9.20,0.00,null
NYC,2016-03-27 16:38,11.10,1.70,52.32,0.00,0.00,null
NYC,2016-03-27 16:51,10.60,1.10,51.81,4.60,0.00,null
JFK,2016-03-27 16:51,9.40,2.20,60.74,12.65,0.00,null
LGA,2016-03-27 16:51,10.00,2.80,60.89,6.90,0.00,null
LGA,2016-03-27 17:51,11.10,2.80,56.58,8.05,0.00,null
NYC,2016-03-27 17:51,12.20,1.70,48.65,0.00,0.00,null
JFK,2016-03-27 17:51,9.40,1.70,58.61,13.80,0.00,null
LGA,2016-03-27 18:51,11.70,2.20,52.11,9.20,0.00,18.40
NYC,2016-03-27 18:51,10.60,1.70,54.09,6.90,0.00,null
JFK,2016-03-27 18:51,8.90,1.70,60.62,14.95,0.00,null
JFK,2016-03-27 19:51,8.30,1.70,63.13,12.65,0.00,null
LGA,2016-03-27 19:51,10.00,2.20,58.34,9.20,0.00,null
NYC,2016-03-27 19:51,10.00,1.10,null,null,0.00,null
LGA,2016-03-27 20:51,9.40,1.70,58.61,10.35,0.00,null
JFK,2016-03-27 20:51,7.20,1.70,68.05,11.50,0.00,null
NYC,2016-03-27 20:51,8.90,1.10,58.07,5.75,0.00,null
JFK,2016-03-27 21:51,7.20,2.20,70.52,11.50,0.00,null
NYC,2016-03-27 21:51,8.30,1.10,null,null,0.00,null
LGA,2016-03-27 21:51,8.90,1.70,60.62,9.20,0.00,null
NYC,2016-03-27 22:51,7.20,1.10,65.18,4.60,0.00,null
JFK,2016-03-27 22:51,6.70,2.80,76.16,10.35,0.00,null
LGA,2016-03-27 22:51,7.80,1.70,65.32,10.35,0.00,null
JFK,2016-03-27 23:51,6.70,3.30,78.91,9.20,0.00,null
NYC,2016-03-27 23:51,7.20,0.60,62.87,6.90,0.00,null
LGA,2016-03-27 23:51,7.20,1.70,68.05,9.20,0.00,null
LGA,2016-03-28 00:51,7.80,1.10,62.56,6.90,0.00,null
JFK,2016-03-28 00:51,6.70,3.30,78.91,9.20,0.00,null
NYC,2016-03-28 00:51,7.20,1.10,null,null,0.00,null
LGA,2016-03-28 01:51,7.20,1.70,68.05,9.20,0.00,null
NYC,2016-03-28 01:51,7.20,1.10,65.18,3.45,0.00,null
JFK,2016-03-28 01:51,6.70,3.90,82.31,10.35,0.00,null
NYC,2016-03-28 02:22,7.20,1.10,65.18,6.90,0.00,null
LGA,2016-03-28 02:35,7.00,1.00,65.61,8.05,0.00,null
JFK,2016-03-28 02:41,7.00,4.00,81.20,10.35,0.00,null
LGA,2016-03-28 02:51,7.20,1.70,68.05,9.20,0.00,null
JFK,2016-03-28 02:51,6.70,3.90,82.31,11.50,0.00,null
NYC,2016-03-28 02:51,7.20,1.10,65.18,6.90,0.00,null
LGA,2016-03-28 03:51,7.20,1.70,68.05,10.35,null,null
NYC,2016-03-28 03:51,7.20,1.70,68.05,6.90,0.00,null
JFK,2016-03-28 03:51,6.70,3.90,82.31,11.50,0.00,null
NYC,2016-03-28 04:51,6.70,0.60,65.07,10.35,0.00,17.25
JFK,2016-03-28 04:51,7.20,3.90,79.54,9.20,0.00,null
LGA,2016-03-28 04:51,7.20,1.70,68.05,11.50,0.00,null
JFK,2016-03-28 05:51,7.20,4.40,82.38,9.20,0.00,null
NYC,2016-03-28 05:51,7.20,1.10,65.18,6.90,0.00,null
LGA,2016-03-28 05:51,7.20,2.20,70.52,9.20,0.00,null
JFK,2016-03-28 06:51,7.20,3.30,76.25,12.65,null,null
NYC,2016-03-28 06:51,6.70,2.20,72.98,9.20,0.00,null
LGA,2016-03-28 06:51,6.70,3.30,78.91,14.95,0.00,null
JFK,2016-03-28 07:18,7.00,4.00,81.20,10.35,0.25,null
NYC,2016-03-28 07:34,5.60,3.30,85.13,10.35,0.76,null
JFK,2016-03-28 07:51,6.70,5.00,88.90,9.20,0.76,null
LGA,2016-03-28 07:51,6.10,3.90,85.79,12.65,null,null
NYC,2016-03-28 07:51,5.60,3.30,85.13,5.75,1.02,null
NYC,2016-03-28 07:57,5.60,3.30,85.13,9.20,null,null
JFK,2016-03-28 08:27,6.00,5.00,93.30,9.20,1.52,null
LGA,2016-03-28 08:48,6.00,4.00,86.99,10.35,0.76,null
NYC,2016-03-28 08:51,5.60,3.90,88.81,9.20,0.25,null
JFK,2016-03-28 08:51,6.10,5.00,92.65,12.65,1.78,null
LGA,2016-03-28 08:51,6.10,4.40,88.85,11.50,0.76,null
NYC,2016-03-28 09:31,5.60,3.90,88.81,9.20,0.25,null
NYC,2016-03-28 09:47,6.00,4.00,86.99,9.20,0.51,null
JFK,2016-03-28 09:51,6.70,5.60,92.69,9.20,1.02,null
NYC,2016-03-28 09:51,5.60,3.90,88.81,12.65,0.51,17.25
LGA,2016-03-28 09:51,6.10,4.40,88.85,16.10,0.51,null
NYC,2016-03-28 10:07,5.60,3.90,88.81,6.90,null,16.10
NYC,2016-03-28 10:26,5.60,3.90,88.81,11.50,0.25,null
LGA,2016-03-28 10:51,6.10,4.40,88.85,13.80,0.51,null
JFK,2016-03-28 10:51,7.20,6.10,92.72,9.20,0.51,null
NYC,2016-03-28 10:51,5.60,3.90,88.81,12.65,0.51,19.55
NYC,2016-03-28 10:58,5.60,3.90,88.81,6.90,0.00,null
NYC,2016-03-28 11:10,5.60,3.90,88.81,12.65,0.00,16.10
NYC,2016-03-28 11:17,5.60,3.90,88.81,12.65,null,null
NYC,2016-03-28 11:28,5.60,3.90,88.81,11.50,0.51,18.40
NYC,2016-03-28 11:41,6.10,3.90,85.79,6.90,0.76,19.55
LGA,2016-03-28 11:51,6.70,5.00,88.90,13.80,3.05,null
JFK,2016-03-28 11:51,7.20,6.70,96.63,12.65,2.79,null
NYC,2016-03-28 11:51,6.10,4.40,88.85,5.75,1.27,19.55
LGA,2016-03-28 12:12,7.00,5.00,87.09,9.20,0.76,null
NYC,2016-03-28 12:24,6.10,4.40,88.85,4.60,1.78,17.25
JFK,2016-03-28 12:51,8.30,7.20,92.78,9.20,1.27,null
NYC,2016-03-28 12:51,6.10,4.40,null,null,1.78,null
LGA,2016-03-28 12:51,7.20,5.00,85.90,12.65,1.27,20.70
NYC,2016-03-28 12:57,6.70,5.00,88.90,8.05,0.76,null
NYC,2016-03-28 13:06,6.10,5.00,92.65,8.05,1.02,null
NYC,2016-03-28 13:24,6.70,5.00,88.90,3.45,1.52,null
LGA,2016-03-28 13:35,7.00,5.00,87.09,12.65,0.25,null
NYC,2016-03-28 13:48,7.00,5.00,87.09,4.60,2.03,null
NYC,2016-03-28 13:51,6.70,5.00,88.90,5.75,2.03,null
JFK,2016-03-28 13:51,9.40,8.30,92.84,8.05,2.29,null
LGA,2016-03-28 13:51,7.20,5.00,85.90,10.35,2.03,null
NYC,2016-03-28 14:28,6.70,5.60,92.69,4.60,1.27,null
NYC,2016-03-28 14:41,7.20,5.00,85.90,6.90,1.27,null
NYC,2016-03-28 14:51,7.20,5.60,89.56,8.05,1.78,null
LGA,2016-03-28 14:51,7.20,5.00,85.90,13.80,4.06,23.00
JFK,2016-03-28 14:51,9.40,8.30,92.84,5.75,1.02,null
LGA,2016-03-28 15:38,8.00,6.00,87.19,13.80,0.00,null
JFK,2016-03-28 15:51,10.60,9.40,92.28,9.20,0.76,null
NYC,2016-03-28 15:51,7.20,5.60,89.56,5.75,0.51,null
LGA,2016-03-28 15:51,7.80,5.60,85.97,13.80,0.76,null
JFK,2016-03-28 16:09,11.00,10.00,93.55,12.65,null,null
LGA,2016-03-28 16:40,8.00,6.00,87.19,10.35,null,null
JFK,2016-03-28 16:51,11.70,10.00,89.31,3.45,null,null
NYC,2016-03-28 16:51,8.30,6.10,86.02,4.60,null,null
LGA,2016-03-28 16:51,8.90,6.70,86.08,9.20,null,null
LGA,2016-03-28 17:00,8.00,6.00,87.19,6.90,null,null
LGA,2016-03-28 17:08,8.00,6.00,87.19,9.20,null,null
NYC,2016-03-28 17:09,8.30,6.70,89.65,4.60,0.00,null
NYC,2016-03-28 17:19,8.30,6.70,89.65,5.75,0.00,null
JFK,2016-03-28 17:20,11.00,9.00,87.47,10.35,null,null
LGA,2016-03-28 17:27,8.00,6.00,87.19,6.90,null,null
JFK,2016-03-28 17:51,8.90,8.30,96.02,12.65,null,null
LGA,2016-03-28 17:51,7.80,6.10,88.99,6.90,null,null
NYC,2016-03-28 17:51,7.80,6.10,88.99,3.45,0.00,null
LGA,2016-03-28 18:26,8.00,7.00,93.40,4.60,null,null
JFK,2016-03-28 18:44,10.00,8.00,87.37,9.20,null,null
NYC,2016-03-28 18:48,9.00,7.00,87.28,5.75,0.00,null
JFK,2016-03-28 18:51,10.00,8.30,89.17,9.20,null,null
LGA,2016-03-28 18:51,8.90,6.70,86.08,0.00,null,null
NYC,2016-03-28 18:51,9.40,7.20,86.13,3.45,0.00,null
LGA,2016-03-28 18:59,9.00,7.00,87.28,0.00,0.00,null
LGA,2016-03-28 19:14,10.00,8.00,87.37,0.00,0.00,null
NYC,2016-03-28 19:17,11.70,7.80,76.98,0.00,0.00,null
JFK,2016-03-28 19:24,12.00,9.00,81.87,4.60,0.00,null
LGA,2016-03-28 19:37,12.00,8.00,76.50,3.45,0.00,null
JFK,2016-03-28 19:48,13.00,9.00,76.66,11.50,0.00,null
LGA,2016-03-28 19:51,13.30,8.30,71.70,8.05,0.00,null
JFK,2016-03-28 19:51,13.30,9.40,77.23,9.20,0.00,null
NYC,2016-03-28 19:51,13.90,8.30,68.95,0.00,0.00,null
LGA,2016-03-28 20:51,16.70,6.10,49.55,21.85,0.00,35.65
JFK,2016-03-28 20:51,16.70,6.70,51.64,21.85,0.00,32.20
NYC,2016-03-28 20:51,15.60,6.10,null,null,0.00,null
NYC,2016-03-28 21:51,15.60,1.70,39.01,13.80,0.00,34.50
LGA,2016-03-28 21:51,16.70,1.70,36.36,32.20,0.00,47.15
JFK,2016-03-28 21:51,17.20,1.70,35.23,31.05,0.00,48.30
JFK,2016-03-28 22:51,15.00,1.10,38.83,27.60,0.00,41.40
LGA,2016-03-28 22:51,15.00,1.10,38.83,32.20,0.00,40.25
NYC,2016-03-28 22:51,13.90,1.10,41.70,11.50,0.00,25.30
NYC,2016-03-28 23:51,13.30,1.10,43.36,12.65,0.00,26.45
JFK,2016-03-28 23:51,13.90,1.70,43.53,31.05,0.00,42.55
LGA,2016-03-28 23:51,14.40,1.70,42.14,23.00,0.00,42.55
LGA,2016-03-29 00:51,13.30,1.10,43.36,29.90,0.00,44.85
NYC,2016-03-29 00:51,12.80,0.60,43.21,11.50,0.00,34.50
JFK,2016-03-29 00:51,13.90,1.10,41.70,25.30,0.00,43.70
LGA,2016-03-29 01:51,11.70,2.20,52.11,28.75,0.00,36.80
NYC,2016-03-29 01:51,11.10,1.70,52.32,16.10,0.00,25.30
JFK,2016-03-29 01:51,12.20,1.10,46.60,28.75,0.00,41.40
JFK,2016-03-29 02:51,11.70,-0.60,42.58,32.20,0.00,48.30
NYC,2016-03-29 02:51,10.60,-1.70,42.26,16.10,0.00,39.10
LGA,2016-03-29 02:51,11.70,-1.10,41.05,33.35,0.00,43.70
JFK,2016-03-29 03:51,10.60,-1.10,44.16,26.45,0.00,39.10
LGA,2016-03-29 03:51,10.00,-1.10,45.97,20.70,0.00,34.50
NYC,2016-03-29 03:51,10.00,-2.20,42.39,25.30,0.00,36.80
JFK,2016-03-29 04:51,10.00,-1.70,43.99,25.30,0.00,35.65
LGA,2016-03-29 04:51,9.40,-1.10,47.86,28.75,0.00,46.00
NYC,2016-03-29 04:51,8.90,-1.70,47.36,23.00,0.00,41.40
NYC,2016-03-29 05:51,8.30,-2.20,47.54,13.80,0.00,31.05
JFK,2016-03-29 05:51,9.40,-1.70,45.79,26.45,0.00,44.85
LGA,2016-03-29 05:51,8.90,-1.10,49.50,27.60,0.00,40.25
NYC,2016-03-29 06:51,7.80,-2.80,47.05,13.80,0.00,28.75
JFK,2016-03-29 06:51,8.90,-2.20,45.65,29.90,0.00,47.15
LGA,2016-03-29 06:51,8.90,-1.10,49.50,25.30,0.00,39.10
JFK,2016-03-29 07:51,8.30,-2.20,47.54,33.35,0.00,41.40
NYC,2016-03-29 07:51,7.20,-2.20,51.24,10.35,0.00,32.20
LGA,2016-03-29 07:51,7.80,-1.10,53.33,27.60,0.00,36.80
JFK,2016-03-29 08:51,8.30,-1.70,49.33,20.70,0.00,34.50
LGA,2016-03-29 08:51,7.80,-0.60,55.32,19.55,0.00,31.05
NYC,2016-03-29 08:51,7.20,-2.20,51.24,11.50,0.00,26.45
JFK,2016-03-29 09:51,7.80,-2.80,47.05,26.45,0.00,39.10
LGA,2016-03-29 09:51,7.80,-1.70,51.03,24.15,0.00,37.95
NYC,2016-03-29 09:51,7.20,-2.80,49.02,18.40,0.00,36.80
JFK,2016-03-29 10:51,7.20,-2.80,49.02,27.60,0.00,37.95
LGA,2016-03-29 10:51,7.20,-1.70,53.17,21.85,0.00,33.35
NYC,2016-03-29 10:51,6.70,-3.30,48.87,6.90,0.00,20.70
NYC,2016-03-29 11:51,6.70,-3.90,46.73,12.65,0.00,25.30
LGA,2016-03-29 11:51,7.20,-2.20,51.24,27.60,0.00,35.65
JFK,2016-03-29 11:51,7.80,-3.30,45.33,17.25,0.00,27.60
LGA,2016-03-29 12:51,7.80,-3.90,43.34,18.40,0.00,34.50
NYC,2016-03-29 12:51,6.70,-5.60,41.10,11.50,0.00,26.45
JFK,2016-03-29 12:51,8.30,-5.00,38.56,28.75,0.00,39.10
JFK,2016-03-29 13:51,8.90,-6.70,32.53,29.90,0.00,37.95
NYC,2016-03-29 13:51,7.80,-6.70,35.05,12.65,0.00,23.00
LGA,2016-03-29 13:51,8.30,-5.00,38.56,26.45,0.00,37.95
LGA,2016-03-29 14:51,9.40,-6.10,32.93,25.30,0.00,36.80
JFK,2016-03-29 14:51,10.00,-7.20,29.07,28.75,0.00,40.25
NYC,2016-03-29 14:51,8.90,-7.80,29.88,8.05,0.00,26.45
NYC,2016-03-29 15:51,9.40,-8.30,27.79,10.35,0.00,26.45
LGA,2016-03-29 15:51,10.00,-6.10,31.63,28.75,0.00,36.80
JFK,2016-03-29 15:51,11.10,-7.80,25.79,25.30,0.00,31.05
LGA,2016-03-29 16:51,10.00,-6.70,30.21,19.55,0.00,29.90
NYC,2016-03-29 16:51,10.00,-10.00,23.37,16.10,0.00,33.35
JFK,2016-03-29 16:51,11.10,-8.90,23.68,27.60,0.00,37.95
JFK,2016-03-29 17:51,12.20,-10.00,20.19,27.60,0.00,34.50
NYC,2016-03-29 17:51,10.60,-10.00,null,null,0.00,null
LGA,2016-03-29 17:51,10.60,-6.70,29.02,23.00,0.00,31.05
NYC,2016-03-29 18:51,11.10,-10.60,20.71,9.20,0.00,24.15
JFK,2016-03-29 18:51,12.20,-10.60,19.26,29.90,0.00,36.80
LGA,2016-03-29 18:51,11.10,-7.20,27.02,28.75,0.00,36.80
NYC,2016-03-29 19:51,11.10,-11.10,19.90,10.35,0.00,23.00
LGA,2016-03-29 19:51,11.10,-8.90,23.68,26.45,0.00,33.35
JFK,2016-03-29 19:51,12.20,-11.10,18.51,16.10,0.00,35.65
JFK,2016-03-29 20:51,11.70,-12.80,16.69,25.30,0.00,36.80
LGA,2016-03-29 20:51,11.10,-8.90,23.68,26.45,0.00,35.65
NYC,2016-03-29 20:51,11.10,-11.70,18.97,9.20,0.00,23.00
LGA,2016-03-29 21:51,10.60,-8.90,24.48,18.40,0.00,36.80
JFK,2016-03-29 21:51,11.70,-12.20,17.51,27.60,0.00,35.65
NYC,2016-03-29 21:51,10.00,-12.20,19.61,13.80,0.00,26.45
LGA,2016-03-29 22:51,10.00,-8.30,26.70,23.00,0.00,31.05
JFK,2016-03-29 22:51,10.00,-13.30,17.94,24.15,0.00,31.05
NYC,2016-03-29 22:51,9.40,-13.30,18.68,11.50,0.00,26.45
LGA,2016-03-29 23:51,9.40,-9.40,25.51,21.85,0.00,31.05
JFK,2016-03-29 23:51,9.40,-14.40,17.08,23.00,0.00,33.35
NYC,2016-03-29 23:51,8.90,-13.90,18.40,12.65,0.00,21.85
NYC,2016-03-30 00:51,7.80,-13.90,19.83,14.95,0.00,25.30
JFK,2016-03-30 00:51,8.30,-14.40,18.39,23.00,0.00,35.65
LGA,2016-03-30 00:51,8.30,-8.90,28.57,16.10,0.00,21.85
LGA,2016-03-30 01:51,7.20,-9.40,29.61,25.30,0.00,32.20
JFK,2016-03-30 01:51,7.20,-13.90,20.65,24.15,0.00,34.50
NYC,2016-03-30 01:51,6.70,-13.30,22.45,5.75,0.00,23.00
NYC,2016-03-30 02:51,6.10,-12.20,25.57,9.20,0.00,20.70
JFK,2016-03-30 02:51,6.10,-12.80,24.36,18.40,0.00,null
LGA,2016-03-30 02:51,6.70,-8.30,33.40,17.25,0.00,24.15
NYC,2016-03-30 03:51,5.00,-11.70,null,null,0.00,null
JFK,2016-03-30 03:51,5.60,-12.80,25.22,19.55,0.00,25.30
LGA,2016-03-30 03:51,6.10,-10.60,29.05,11.50,0.00,null
JFK,2016-03-30 04:51,4.40,-11.70,29.95,12.65,0.00,null
LGA,2016-03-30 04:51,5.60,-10.60,30.08,9.20,0.00,null
NYC,2016-03-30 04:51,4.40,-11.70,null,null,0.00,null
NYC,2016-03-30 05:51,3.90,-12.20,29.80,5.75,0.00,null
JFK,2016-03-30 05:51,3.90,-11.10,32.55,6.90,0.00,null
LGA,2016-03-30 05:51,5.00,-9.40,34.47,9.20,0.00,null
JFK,2016-03-30 06:51,3.90,-11.70,31.02,8.05,0.00,null
LGA,2016-03-30 06:51,5.00,-10.60,31.36,9.20,0.00,null
NYC,2016-03-30 06:51,3.30,-11.10,33.95,6.90,0.00,null
LGA,2016-03-30 07:51,4.40,-9.40,35.95,5.75,0.00,null
NYC,2016-03-30 07:51,3.30,-11.70,32.36,3.45,0.00,null
JFK,2016-03-30 07:51,3.30,-11.70,32.36,4.60,0.00,null
LGA,2016-03-30 08:51,4.40,-9.40,35.95,8.05,0.00,null
JFK,2016-03-30 08:51,3.30,-10.60,35.33,4.60,0.00,null
NYC,2016-03-30 08:51,3.30,-11.10,33.95,3.45,0.00,null
NYC,2016-03-30 09:51,2.80,-11.10,35.17,5.75,0.00,null
